19099.000000, 64757.000000
24707.000000, 64757.000000
28181.000000, 64757.000000
26893.000000, 64757.000000
26101.000000, 64261.000000
26101.000000, 64261.000000
26893.000000, 64757.000000
28181.000000, 64757.000000
26893.000000, 64757.000000
24707.000000, 64757.000000
24218.000000, 64570.000000
23722.000000, 62268.000000
24218.000000, 62268.000000
24346.000000, 61900.000000
24346.000000, 61900.000000
24218.000000, 62268.000000
23722.000000, 62268.000000
24218.000000, 62268.000000
24218.000000, 64570.000000
22072.659847, 64792.340153
22072.659847, 64792.340153
24218.000000, 64570.000000
24218.000000, 62268.000000
24218.000000, 64570.000000
24707.000000, 64757.000000
26893.000000, 64757.000000
24707.000000, 64757.000000
19099.000000, 64757.000000
17142.250000, 65593.750000
19099.000000, 64757.000000
19099.000000, 62708.000000
22799.000000, 57148.500000
24284.000000, 56762.000000
22799.000000, 57148.500000
21209.523583, 57252.976417
21209.523583, 57252.976417
22799.000000, 57148.500000
24284.000000, 56762.000000
22799.000000, 57148.500000
19099.000000, 62708.000000
19099.000000, 64757.000000
19099.000000, 62708.000000
19099.000000, 52662.500000
14262.000000, 49924.000000
24498.400851, 48214.400851
14262.000000, 49924.000000
14262.000000, 49924.000000
16846.000000, 53625.000000
16698.000000, 55278.500000
16211.122265, 55661.377735
16211.122265, 55661.377735
16698.000000, 55278.500000
16846.000000, 53625.000000
16698.000000, 55278.500000
14054.000000, 55382.500000
11791.325377, 55865.174623
11791.325377, 55865.174623
14054.000000, 55382.500000
16698.000000, 55278.500000
14054.000000, 55382.500000
14262.000000, 49924.000000
14262.000000, 47558.500000
9400.500000, 22592.500000
18566.500000, 45885.500000
17923.301401, 45999.198599
17923.301401, 45999.198599
18566.500000, 45885.500000
9400.500000, 22592.500000
18566.500000, 45885.500000
18332.000000, 47558.500000
18332.000000, 49180.000000
19553.000000, 49180.000000
18332.000000, 49180.000000
17691.906467, 49388.093533
17691.906467, 49388.093533
18332.000000, 49180.000000
19553.000000, 49180.000000
18332.000000, 49180.000000
18332.000000, 47558.500000
18566.500000, 45885.500000
18332.000000, 47558.500000
14262.000000, 47558.500000
13648.500000, 47210.500000
14443.975326, 51260.524674
14570.000000, 51134.500000
14453.000000, 50146.000000
14453.000000, 50146.000000
14570.000000, 51134.500000
14443.975326, 51260.524674
14570.000000, 51134.500000
13822.500000, 49762.000000
11145.000000, 49675.000000
11299.092287, 49605.092287
11145.000000, 49675.000000
10771.000000, 49588.000000
10771.000000, 49588.000000
11145.000000, 49675.000000
11299.092287, 49605.092287
11145.000000, 49675.000000
13822.500000, 49762.000000
14570.000000, 51134.500000
13822.500000, 49762.000000
13648.500000, 47210.500000
11980.000000, 44541.000000
11262.000000, 43646.000000
11980.000000, 44541.000000
12350.858757, 44193.858757
12350.858757, 44193.858757
11980.000000, 44541.000000
11262.000000, 43646.000000
11980.000000, 44541.000000
13648.500000, 47210.500000
13822.500000, 49762.000000
13648.500000, 47210.500000
14262.000000, 47558.500000
18332.000000, 47558.500000
14262.000000, 47558.500000
14262.000000, 49924.000000
14054.000000, 55382.500000
14262.000000, 49924.000000
14262.000000, 49924.000000
24498.400851, 48214.400851
14262.000000, 49924.000000
19099.000000, 52662.500000
19099.000000, 62708.000000
19099.000000, 52662.500000
19099.000000, 47227.500000
20138.000000, 35359.000000
7540.000000, 32712.000000
7540.000000, 35841.500000
5685.815982, 36042.684018
5685.815982, 36042.684018
7540.000000, 35841.500000
7540.000000, 32712.000000
7540.000000, 35841.500000
8501.500000, 35841.500000
11579.758065, 35511.258065
11579.758065, 35511.258065
8501.500000, 35841.500000
7540.000000, 35841.500000
8501.500000, 35841.500000
13893.000000, 35841.500000
18373.000000, 37825.000000
18734.000000, 35167.000000
18665.000000, 35691.500000
18418.053528, 35869.446472
18418.053528, 35869.446472
18665.000000, 35691.500000
18734.000000, 35167.000000
18665.000000, 35691.500000
18373.000000, 37825.000000
18373.000000, 40356.500000
18221.745504, 40507.754496
18373.000000, 40356.500000
17969.000000, 40273.000000
17969.000000, 40273.000000
18373.000000, 40356.500000
18221.745504, 40507.754496
18373.000000, 40356.500000
18373.000000, 37825.000000
18665.000000, 35691.500000
18373.000000, 37825.000000
13893.000000, 35841.500000
8501.500000, 35841.500000
13893.000000, 35841.500000
20138.000000, 35359.000000
28348.000000, 34876.500000
26206.055653, 37018.444347
28348.000000, 34876.500000
28348.000000, 32359.500000
28348.000000, 27359.000000
28348.000000, 28478.000000
28025.137665, 28800.862335
28025.137665, 28800.862335
28348.000000, 28478.000000
28348.000000, 27359.000000
28348.000000, 28478.000000
28348.000000, 32359.500000
29497.296410, 31210.203590
29497.296410, 31210.203590
28348.000000, 32359.500000
28348.000000, 28478.000000
28348.000000, 32359.500000
28348.000000, 34876.500000
26206.055653, 37018.444347
28348.000000, 34876.500000
20138.000000, 35359.000000
13893.000000, 35841.500000
20138.000000, 35359.000000
19099.000000, 47227.500000
19099.000000, 52662.500000
19099.000000, 47227.500000
19099.000000, 47227.500000
3902.372955, 47472.127045
3902.372955, 47472.127045
19099.000000, 47227.500000
19099.000000, 47227.500000
19099.000000, 47227.500000
19099.000000, 42156.500000
17208.250000, 14510.750000
63270.049068, 14002.450932
62946.000000, 14326.500000
61951.750000, 14205.250000
61682.000000, 12464.000000
61951.750000, 14205.250000
61909.305380, 16052.555380
61909.305380, 16052.555380
61951.750000, 14205.250000
61682.000000, 12464.000000
61951.750000, 14205.250000
62946.000000, 14326.500000
63270.049068, 14002.450932
62946.000000, 14326.500000
60889.500000, 12777.500000
60889.500000, 8697.000000
58914.000000, 8021.000000
60889.500000, 8697.000000
63541.000000, 8697.000000
63541.000000, 8697.000000
60889.500000, 8697.000000
58914.000000, 8021.000000
60889.500000, 8697.000000
60889.500000, 12777.500000
62946.000000, 14326.500000
60889.500000, 12777.500000
59715.750000, 14849.750000
59102.750000, 22241.750000
58141.000000, 23253.000000
59102.750000, 22241.750000
59663.500000, 21681.000000
59105.000000, 21659.000000
59539.000000, 21523.500000
59539.000000, 20954.000000
59539.000000, 20954.000000
59539.000000, 21523.500000
59105.000000, 21659.000000
59539.000000, 21523.500000
59663.500000, 21681.000000
60515.000000, 21681.000000
60515.000000, 21681.000000
59663.500000, 21681.000000
59539.000000, 21523.500000
59663.500000, 21681.000000
59102.750000, 22241.750000
58141.000000, 23253.000000
59102.750000, 22241.750000
59715.750000, 14849.750000
60889.500000, 12777.500000
59715.750000, 14849.750000
56232.500000, 24106.000000
56232.500000, 31556.500000
54868.113529, 35730.886471
53605.500000, 36993.500000
53087.000000, 36993.500000
52540.278791, 35590.721209
52897.000000, 35234.000000
52707.000000, 34101.000000
52707.000000, 34101.000000
52897.000000, 35234.000000
52540.278791, 35590.721209
52897.000000, 35234.000000
53087.000000, 36993.500000
53087.000000, 39095.000000
26160.000000, 19749.500000
53087.000000, 39095.000000
54258.000000, 39095.000000
54258.000000, 39095.000000
53087.000000, 39095.000000
26160.000000, 19749.500000
53087.000000, 39095.000000
53087.000000, 36993.500000
52897.000000, 35234.000000
53087.000000, 36993.500000
53605.500000, 36993.500000
54868.113529, 35730.886471
53605.500000, 36993.500000
54137.500000, 36461.500000
54396.821426, 32046.678574
54396.821426, 32046.678574
54137.500000, 36461.500000
53605.500000, 36993.500000
54137.500000, 36461.500000
53400.750000, 37198.250000
25487.000000, 20782.500000
25487.000000, 20782.500000
53400.750000, 37198.250000
54137.500000, 36461.500000
53400.750000, 37198.250000
56232.500000, 31556.500000
63313.000000, 31556.500000
30372.000000, 14742.000000
63092.000000, 27711.500000
63092.000000, 26084.000000
32038.000000, 12388.500000
64177.000000, 26084.000000
65585.000000, 26084.000000
65585.000000, 26084.000000
64177.000000, 26084.000000
32038.000000, 12388.500000
64177.000000, 26084.000000
63092.000000, 26084.000000
61550.500000, 25909.500000
60852.000000, 25831.000000
61550.500000, 25909.500000
61700.845904, 25759.154096
61700.845904, 25759.154096
61550.500000, 25909.500000
60852.000000, 25831.000000
61550.500000, 25909.500000
63092.000000, 26084.000000
64177.000000, 26084.000000
63092.000000, 26084.000000
63092.000000, 27711.500000
30372.000000, 14742.000000
63092.000000, 27711.500000
63313.000000, 28950.000000
66977.000000, 28950.000000
68893.000000, 28950.000000
66977.000000, 28950.000000
65175.000000, 29064.000000
65175.000000, 29064.000000
66977.000000, 28950.000000
68893.000000, 28950.000000
66977.000000, 28950.000000
63313.000000, 28950.000000
63092.000000, 27711.500000
63313.000000, 28950.000000
63313.000000, 31556.500000
65519.500000, 33794.500000
63990.000000, 36007.000000
65519.500000, 33794.500000
67490.000000, 33794.500000
67999.789611, 33071.210389
67490.000000, 33794.500000
67490.000000, 35566.000000
67490.000000, 35566.000000
67490.000000, 33794.500000
67999.789611, 33071.210389
67490.000000, 33794.500000
65519.500000, 33794.500000
63990.000000, 36007.000000
65519.500000, 33794.500000
63313.000000, 31556.500000
63313.000000, 28950.000000
63313.000000, 31556.500000
56232.500000, 31556.500000
53400.750000, 37198.250000
56232.500000, 31556.500000
56232.500000, 24106.000000
59715.750000, 14849.750000
56232.500000, 24106.000000
52460.500000, 24106.000000
40715.500000, 23952.000000
37914.922737, 29180.077263
37881.000000, 30006.500000
37881.000000, 30877.000000
37881.000000, 30877.000000
37881.000000, 30006.500000
37914.922737, 29180.077263
37881.000000, 30006.500000
36188.500000, 29515.500000
34929.000000, 29515.500000
34929.000000, 27721.000000
34929.000000, 29515.500000
34505.000000, 30886.000000
34505.000000, 30886.000000
34929.000000, 29515.500000
34929.000000, 27721.000000
34929.000000, 29515.500000
36188.500000, 29515.500000
37881.000000, 30006.500000
36188.500000, 29515.500000
36812.500000, 23798.000000
36812.500000, 22391.000000
33160.284478, 23664.715522
33413.000000, 23412.000000
31657.000000, 23412.000000
31657.000000, 23412.000000
33413.000000, 23412.000000
33160.284478, 23664.715522
33413.000000, 23412.000000
33413.000000, 22391.000000
33135.500000, 20567.000000
33099.000000, 20646.000000
33275.500000, 20786.000000
33244.372697, 20817.127303
33244.372697, 20817.127303
33275.500000, 20786.000000
33099.000000, 20646.000000
33275.500000, 20786.000000
33135.500000, 20567.000000
32858.000000, 20169.000000
32858.000000, 20169.000000
33135.500000, 20567.000000
33275.500000, 20786.000000
33135.500000, 20567.000000
33413.000000, 22391.000000
33413.000000, 23412.000000
33413.000000, 22391.000000
36812.500000, 22391.000000
40066.500000, 21698.500000
37657.145735, 21413.354265
37514.500000, 21558.000000
37119.000000, 21558.000000
37119.000000, 21558.000000
37514.500000, 21558.000000
37657.145735, 21413.354265
37514.500000, 21558.000000
40066.500000, 21698.500000
41203.000000, 21698.500000
41203.000000, 23650.000000
41203.000000, 21698.500000
41238.708190, 19821.291810
41238.708190, 19821.291810
41203.000000, 21698.500000
41203.000000, 23650.000000
41203.000000, 21698.500000
40066.500000, 21698.500000
37514.500000, 21558.000000
40066.500000, 21698.500000
36812.500000, 22391.000000
33413.000000, 22391.000000
36812.500000, 22391.000000
36812.500000, 23798.000000
36188.500000, 29515.500000
36812.500000, 23798.000000
40715.500000, 23952.000000
45869.000000, 27946.000000
46109.277133, 30798.722867
45869.000000, 31570.000000
22934.500000, 16350.500000
22934.500000, 16350.500000
45869.000000, 31570.000000
46109.277133, 30798.722867
45869.000000, 31570.000000
45869.000000, 27946.000000
46125.000000, 27697.000000
48607.565154, 28397.565154
49001.000000, 27697.000000
49001.000000, 26323.000000
49001.000000, 26323.000000
49001.000000, 27697.000000
48607.565154, 28397.565154
49001.000000, 27697.000000
47478.000000, 27697.000000
47123.000000, 25155.000000
47123.000000, 25155.000000
47478.000000, 27697.000000
49001.000000, 27697.000000
47478.000000, 27697.000000
46125.000000, 27697.000000
44446.500000, 27123.500000
22466.500000, 13408.000000
45281.250000, 27377.250000
45369.094097, 27289.405903
45369.094097, 27289.405903
45281.250000, 27377.250000
22466.500000, 13408.000000
45281.250000, 27377.250000
44446.500000, 27123.500000
42956.000000, 26616.000000
42956.000000, 26616.000000
44446.500000, 27123.500000
45281.250000, 27377.250000
44446.500000, 27123.500000
46125.000000, 27697.000000
47478.000000, 27697.000000
46125.000000, 27697.000000
45869.000000, 27946.000000
45869.000000, 31570.000000
45869.000000, 27946.000000
40715.500000, 23952.000000
36812.500000, 23798.000000
40715.500000, 23952.000000
52460.500000, 24106.000000
56232.500000, 24106.000000
52460.500000, 24106.000000
52460.500000, 24106.000000
49630.000000, 9141.000000
22602.000000, 5460.000000
48212.500000, 10379.000000
48212.500000, 7895.000000
47147.000000, 7895.000000
48212.500000, 7895.000000
48226.758092, 6928.741908
48226.758092, 6928.741908
48212.500000, 7895.000000
47147.000000, 7895.000000
48212.500000, 7895.000000
48212.500000, 10379.000000
22602.000000, 5460.000000
48212.500000, 10379.000000
50645.500000, 15053.000000
51115.500000, 15523.000000
54375.000000, 18333.000000
54696.500000, 15523.000000
56198.500000, 15523.000000
55258.000000, 14834.000000
56198.500000, 15523.000000
57828.000000, 15523.000000
57828.000000, 15523.000000
56198.500000, 15523.000000
55258.000000, 14834.000000
56198.500000, 15523.000000
54696.500000, 15523.000000
54375.000000, 18333.000000
54696.500000, 15523.000000
51714.500000, 15523.000000
51397.000000, 12720.000000
51818.087971, 11606.912029
51397.000000, 12720.000000
51263.000000, 12720.000000
51221.089073, 15376.589073
51277.500000, 13893.000000
50614.000000, 13878.500000
50614.000000, 12885.000000
50614.000000, 13878.500000
25066.000000, 7195.000000
25066.000000, 7195.000000
50614.000000, 13878.500000
50614.000000, 12885.000000
50614.000000, 13878.500000
51277.500000, 13893.000000
51221.089073, 15376.589073
51277.500000, 13893.000000
51263.000000, 12720.000000
48404.000000, 12720.000000
48404.000000, 12720.000000
51263.000000, 12720.000000
51277.500000, 13893.000000
51263.000000, 12720.000000
51397.000000, 12720.000000
51818.087971, 11606.912029
51397.000000, 12720.000000
51714.500000, 15523.000000
54696.500000, 15523.000000
51714.500000, 15523.000000
51714.500000, 15523.000000
25059.500000, 9745.500000
25059.500000, 9745.500000
51714.500000, 15523.000000
51714.500000, 15523.000000
51714.500000, 15523.000000
51115.500000, 15523.000000
42683.000000, 16807.000000
42683.000000, 16807.000000
51115.500000, 15523.000000
51714.500000, 15523.000000
51115.500000, 15523.000000
50645.500000, 15053.000000
48212.500000, 10379.000000
50645.500000, 15053.000000
49630.000000, 9141.000000
48144.500000, 4267.500000
53377.000000, 6402.000000
53887.000000, 3757.500000
53937.049156, 1971.950844
53937.049156, 1971.950844
53887.000000, 3757.500000
53377.000000, 6402.000000
53887.000000, 3757.500000
48144.500000, 4267.500000
40398.000000, 4267.500000
40398.000000, 5928.000000
40398.000000, 4267.500000
40239.000000, 2766.000000
40239.000000, 2766.000000
40398.000000, 4267.500000
40398.000000, 5928.000000
40398.000000, 4267.500000
48144.500000, 4267.500000
53887.000000, 3757.500000
48144.500000, 4267.500000
49630.000000, 9141.000000
50645.500000, 15053.000000
49630.000000, 9141.000000
52460.500000, 24106.000000
52460.500000, 24106.000000
52460.500000, 24106.000000
45626.250000, 33721.750000
41145.000000, 60259.500000
41501.403340, 66876.596660
43045.000000, 65333.000000
43027.000000, 61273.000000
43027.000000, 61273.000000
43045.000000, 65333.000000
41501.403340, 66876.596660
43045.000000, 65333.000000
37894.500000, 63510.000000
33686.000000, 63510.000000
32275.000000, 58078.000000
33374.000000, 60788.000000
34431.000000, 61100.000000
35359.787763, 61305.212237
35937.500000, 61100.000000
18435.500000, 30550.000000
18435.500000, 30550.000000
35937.500000, 61100.000000
35359.787763, 61305.212237
35937.500000, 61100.000000
34431.000000, 61100.000000
33416.000000, 61759.000000
33149.204198, 62025.795802
33416.000000, 61759.000000
33180.000000, 61229.000000
33180.000000, 61229.000000
33416.000000, 61759.000000
33149.204198, 62025.795802
33416.000000, 61759.000000
34431.000000, 61100.000000
35937.500000, 61100.000000
34431.000000, 61100.000000
33374.000000, 60788.000000
32275.000000, 58078.000000
33374.000000, 60788.000000
33686.000000, 63510.000000
33686.000000, 65734.000000
36852.000000, 64281.000000
36852.000000, 65734.000000
36399.448188, 66186.551812
36399.448188, 66186.551812
36852.000000, 65734.000000
36852.000000, 64281.000000
36852.000000, 65734.000000
33686.000000, 65734.000000
30114.544604, 66210.455396
30114.544604, 66210.455396
33686.000000, 65734.000000
36852.000000, 65734.000000
33686.000000, 65734.000000
33686.000000, 63510.000000
33374.000000, 60788.000000
33686.000000, 63510.000000
37894.500000, 63510.000000
43045.000000, 65333.000000
37894.500000, 63510.000000
41145.000000, 60259.500000
47169.000000, 56604.000000
47558.076435, 50074.423565
47169.000000, 50463.500000
47169.000000, 48731.000000
47169.000000, 48731.000000
47169.000000, 50463.500000
47558.076435, 50074.423565
47169.000000, 50463.500000
47169.000000, 56604.000000
47721.489046, 56051.510954
47721.489046, 56051.510954
47169.000000, 56604.000000
47169.000000, 50463.500000
47169.000000, 56604.000000
41145.000000, 60259.500000
37894.500000, 63510.000000
41145.000000, 60259.500000
45626.250000, 33721.750000
52460.500000, 24106.000000
